node_id,node_attr,node_uri
13033,sanaphor: ontology-based coreference resolution,http://orkg.org/orkg/resource/R284280
13069,a randomised controlled trial of a play-based intervention to improve the social play skills of children with attention deficit hyperactivity disorder (adhd),http://orkg.org/orkg/resource/R171208
13288,health assessment of french university students and risk factors associated with mental health disorders,http://orkg.org/orkg/resource/R171475
13305,arxiv preprint arxiv:2004.06870,http://orkg.org/orkg/resource/R209229
13328,45-year trends in women’s use of time and household management energy expenditure,http://orkg.org/orkg/resource/R170566
13329,journal.pone.0056620,10.1371/journal.pone.0056620
13330,"the wasabi dataset: cultural, lyrics and audio analysis metadata about 2 million popular commercially released songs",http://orkg.org/orkg/resource/R283451
13506,"miisr: molecular interactions in super-resolution imaging enables the analysis of protein interactions, dynamics and formation of multi-protein structures",http://orkg.org/orkg/resource/R168604
13520,gstore,http://orkg.org/orkg/resource/R34869
13755,discovering shared conceptualizations in folksonomies,http://orkg.org/orkg/resource/R143893
13777,"assessment of housing density, space allocation and social hierarchy of laboratory rats on behavioural measures of welfare",http://orkg.org/orkg/resource/R171435
13778,journal.pone.0185135,10.1371/journal.pone.0185135
13869,a study of pre-trained language models in natural language processing,http://orkg.org/orkg/resource/R283937
13891,design requirements for tools that addresses communication needs of first responders,Design Requirements for tools that addresses communication needs of first responders
13898,a chinese machine reading comprehension dataset automatic generated based on knowledge graph,http://orkg.org/orkg/resource/R283508
14018,can we learn to manage stress? a randomized controlled trial carried out on university students,http://orkg.org/orkg/resource/R171686
14027,the responsiveness of trkb to bdnf and antidepressant drugs is differentially regulated during mouse development,http://orkg.org/orkg/resource/R169047
14028,journal.pone.0032869,10.1371/journal.pone.0032869
14034,"the effect of relaxation techniques on edema, anxiety and depression in post-mastectomy lymphedema patients undergoing comprehensive decongestive therapy: a clinical trial",http://orkg.org/orkg/resource/R171513
14082,technical reports,http://orkg.org/orkg/resource/R144863
14155,semantic similarity computation in knowledge graphs: comparisons and improvements,http://orkg.org/orkg/resource/R284115
14229,"androgen receptor gene polymorphism, aggression, and reproduction in tanzanian foragers and pastoralists",http://orkg.org/orkg/resource/R171008
14258,what can interaction webs tell us about species roles?,http://orkg.org/orkg/resource/R168785
14262,sensitivity towards fear of electric shock in passive threat situations,http://orkg.org/orkg/resource/R169552
14263,journal.pone.0120989,10.1371/journal.pone.0120989
14301,qa_bamnet_comparison,http://orkg.org/orkg/resource/R220916
14303,dtpc-dfic,http://orkg.org/orkg/resource/R148675
14351,basic information,http://orkg.org/orkg/resource/R154241
14383,pathvisio 3: an extendable pathway analysis toolbox,http://orkg.org/orkg/resource/R168584
14410,quantitative patterns of vertical transmission of deformed wing virus in honey bees,http://orkg.org/orkg/resource/R170109
14514,header metadata extraction from semi-structured documents using template matching,http://orkg.org/orkg/resource/R285147
14581,virtue or pretense? looking behind self-declared innocence in doping,http://orkg.org/orkg/resource/R170352
14626,java programming language,http://orkg.org/orkg/resource/R162885
14663,preventing vaccine-derived poliovirus emergence during the polio endgame,http://orkg.org/orkg/resource/R170255
14679,ontologies for smart city: levels and key classes,http://orkg.org/orkg/resource/R139268
14781,"craft shared tasks 2019 overview –- integrated structure, semantics, and coreference",http://orkg.org/orkg/resource/R163616
14806,increasing medication adherence and income assistance access for first-episode psychosis patients,http://orkg.org/orkg/resource/R171370
14855,the modular organization of domain structures: insights into protein–protein binding,http://orkg.org/orkg/resource/R168775
14944,evaluation of concentration of heavy metals in leaf tissues of three improved varieties of manihot esculenta crantz,http://orkg.org/orkg/resource/R107873
14947,graph indexing based on discriminative frequent structure analysis,http://orkg.org/orkg/resource/R114088
14984,gis-kg: building a large-scale hierarchical knowledge graph for geographic information science,http://orkg.org/orkg/resource/R283689
15137,leveraging online behaviors for interpretable knowledge-aware patent recommendation,http://orkg.org/orkg/resource/R283621
15170, text classification,http://orkg.org/orkg/resource/R217066
15208, multi-label text classification,http://orkg.org/orkg/resource/R217182
15217,generic,http://orkg.org/orkg/resource/R145780
15263,0.18,0.18
15302,"bewith: a between-within method to discover relationships between cancer modules via integrated analysis of mutual exclusivity, co-occurrence and functional interactions",http://orkg.org/orkg/resource/R168677
15475,1-dataset_metadatareference_flux-cim_ss,http://orkg.org/orkg/resource/R280289
15491,multimodal language modelling on knowledge graphs for deep video understanding,http://orkg.org/orkg/resource/R283796
15506,partner violence and psychosocial distress among female sex workers in china,http://orkg.org/orkg/resource/R169267
15529,sparql,SPARQL
15548,identifying determinants of socioeconomic inequality in health service utilization among patients with chronic non-communicable diseases in china,http://orkg.org/orkg/resource/R170830
15556,economics,http://orkg.org/orkg/resource/wikidata:Q8134
15608,2.85,2.85
15633,learning context-sensitive convolutional filters for text processing,http://orkg.org/orkg/resource/R46440
15657,a market segmentation aware retail itemset placement framework,http://orkg.org/orkg/resource/R212039
15664,contribution 	64-layer character transformer model,http://orkg.org/orkg/resource/R130698
15701,r shiny application,http://orkg.org/orkg/resource/R108675
15827,behavioural and developmental interventions for autism spectrum disorder: a clinical systematic review,http://orkg.org/orkg/resource/R170320
15828,journal.pone.0003755,10.1371/journal.pone.0003755
15895,recent 2,http://orkg.org/orkg/resource/R144454
15908,molecular signatures of nicotinoid-pathogen synergy in the termite gut,http://orkg.org/orkg/resource/R170940
15945,genetic variation in the social environment contributes to health and disease,http://orkg.org/orkg/resource/R170282
16087,crossover from two-frequency pulse compounds to escaping solitons,http://orkg.org/orkg/resource/R148596
16088,formation of two-frequency pulse compounds,http://orkg.org/orkg/resource/R148597
16116,beyond information searching and browsing: acquiring knowledge from digital libraries,http://orkg.org/orkg/resource/R8371
16120,1-dataset_sentence-level_teufel_2009,http://orkg.org/orkg/resource/R280290
16216,inca2,http://orkg.org/orkg/resource/R217932
16298,documentation,http://orkg.org/orkg/resource/R137096
16554,stats-node,http://orkg.org/orkg/resource/R220299
16594,paris agreement compatible (pac) energy scenario,http://orkg.org/orkg/resource/R112179
16608,enabling language representation with knowledge graph and structured semantic information,http://orkg.org/orkg/resource/R283824
16690,mammographie ontology learning,http://orkg.org/orkg/resource/R149949
16814,what are the strengths and main limitations of this methodology to be taken into account for future applications?,http://orkg.org/orkg/resource/R110758
16860,ematchsite: sequence order-independent structure alignments of ligand binding pockets in protein models,http://orkg.org/orkg/resource/R168564
16867,predictive tools for severe dengue conforming to world health organization 2009 criteria,http://orkg.org/orkg/resource/R168892
16881,a corpus and cloze evaluation for deeper understanding of commonsense stories,http://orkg.org/orkg/resource/R209630
17076,collective sensemaking,collective sensemaking
17123,sharpness-aware minimization for efficiently improving generalization,http://orkg.org/orkg/resource/R134924
17142,foods,http://orkg.org/orkg/resource/R217238
17148,scientific paper type,http://orkg.org/orkg/class/C48001
17201,"fluctuation scaling, taylor’s law, and crime",http://orkg.org/orkg/resource/R170883
17256,"select papers (in pdf format) published in acl, emnlp, and naacl between 2010 to 2015 from the most recent version of the acl anthology reference corpus (arc) (bird et al., 2008).","select papers (in PDF format) published in ACL, EMNLP, and NAACL between 2010 to 2015 from the most recent version of the ACL Anthology Reference Corpus (ARC) (Bird et al., 2008)."
17312,inequality in the impact of the coronavirus shock: evidence from real time surveys,http://orkg.org/orkg/resource/R76488
17493,knowtator: a protégé plug-in for annotated corpus construction,http://orkg.org/orkg/resource/R148009
17494,n06-4006.pdf,https://aclanthology.org/N06-4006.pdf
17560,a corpus for multilingual document classification in eight languages,http://orkg.org/orkg/resource/R131658
17635,modeling of pharmacokinetics of cocaine in human reveals the feasibility for development of enzyme therapies for drugs of abuse,http://orkg.org/orkg/resource/R168779
17637,1-dataset_metadatareference_cora,http://orkg.org/orkg/resource/R280324
17730,the anterior insula tracks behavioral entropy during an interpersonal competitive game,http://orkg.org/orkg/resource/R170937
17747,"cage size, movement in and out of housing during daily care, and other environmental and population health risk factors for feline upper respiratory disease in nine north american animal shelters",http://orkg.org/orkg/resource/R170074
17877,a framework for modeling knowledge graphs via processing natural descriptions of vehicle-pedestrian interactions,http://orkg.org/orkg/resource/R283306
17978,a unified semantic ontology for energy management applications,http://orkg.org/orkg/resource/R209385
17983,mobile technologies for disease surveillance in humans and animals,http://orkg.org/orkg/resource/R150258
18006,unified traveler and nutrition ontology,http://orkg.org/orkg/resource/R217294
18155,multi-label text classification,http://orkg.org/orkg/resource/R217096
